"the_geom","Group_Id","WorksiteNa","Address","Latitude","Longitude","City","Origin_Des","EmployerID","WorksiteID"
"POINT (-122.25315189999998 47.84668190000008)","2,940","Crane Aerospace & Electronics","16700 13th Ave W, Lynnwood, WA 98037, USA","47.8466819","-122.2531519","Lynnwood","Destination","3014","4835"
"POINT (-121.86789389999996 47.52696729000007)","2,996","Technical Glass Products","8291 Bracken Pl SE, Snoqualmie, WA 98065, USA","47.52696729","-121.8678939","Snoqualmie","Destination","11001","4133"
"POINT (-122.17153639999998 47.48387330000003)","3,096","City of Renton - Public Works","3555 NE 2nd St, Renton, WA 98056, USA","47.4838733","-122.1715364","Renton","Destination","5035","3730"
"POINT (-122.05064799999997 47.54867500000006)","3,135","Costco - 999 Lake Dr","999 Lake Dr, Issaquah, WA 98027, USA","47.548675","-122.050648","Issaquah","Destination","4424","1100"
"POINT (-122.32208779999996 47.60885890000003)","3,136","Swedish - First Hill","747 Broadway, Seattle, WA 98122, USA","47.6088589","-122.3220878","Seattle","Destination","6030","934"
"POINT (-122.27848339999997 47.94456690000004)","3,151","Boeing Everett ESRC","6001 36th Ave W, Everett, WA 98203, USA","47.9445669","-122.2784834","Everett","Destination","2013","4968"
"POINT (-122.32208779999996 47.60885890000003)","3,172","Swedish - First Hill","747 Broadway, Seattle, WA 98122, USA","47.6088589","-122.3220878","Seattle","Destination","6030","934"
"POINT (-122.33160849999996 47.62731240000005)","3,209","Fred Hutch - Fairview Ave N Seattle","1100 Fairview Ave N, Seattle, WA 98109, USA","47.6273124","-122.3316085","Seattle","Destination","6130","2898"
"POINT (-122.27590999999995 47.892214600000045)","3,229","Esterline/Korry Electronics - Beverly Park Rd Everett","11910 Beverly Park Road, Paine Field Airport (PAE), Everett, WA 98204, USA","47.8922146","-122.27591","Everett","Destination","3021","4273"
"POINT (-122.33745699999997 47.71229800000003)","3,258","Northwest Hospital","1550 N 115th St, Seattle, WA 98133, USA","47.712298","-122.337457","Seattle","Destination","6013","700"
"POINT (-122.27590999999995 47.892214600000045)","3,272","Esterline/Korry Electronics - Beverly Park Rd Everett","11910 Beverly Park Road, Paine Field Airport (PAE), Everett, WA 98204, USA","47.8922146","-122.27591","Everett","Destination","3021","4273"
"POINT (-122.33839199999994 47.617968000000076)","3,295","PATH - Westlake","2201 Westlake Ave, Seattle, WA 98121, USA","47.617968","-122.338392","Seattle","Destination","10527","4314"
"POINT (-122.05813789999996 47.54990090000007)","3,296","City of Issaquah","1775 12th Ave NW, Issaquah, WA 98027, USA","47.5499009","-122.0581379","Issaquah","Destination","5024","328"
"POINT (-122.03076999999996 47.535844000000054)","3,298","City of Issaquah - Public Works","670 1st Av NE, Issaquah, WA 98027-2523, USA","47.535844","-122.03077","Issaquah","Destination","5024","3986"
"POINT (-122.16738129999999 47.576609200000064)","3,302","T-Mobile - Five Newport","Five Newport, 12920 SE 38th St, Bellevue, WA 98006, USA","47.5766092","-122.1673813","Bellevue","Destination","10153","3112"
"POINT (-122.15050589999998 47.688761500000055)","3,308","Microsoft - Willows","9931 Willows Rd, Redmond, WA 98052, USA","47.6887615","-122.1505059","Redmond","Destination","1024","2811"
"POINT (-122.34226899999999 47.72320000000008)","3,327","Seattle Housing Authority-Operations","1300 North 130th St, Seattle, WA 98133-7631, USA","47.7232","-122.342269","Seattle","Destination","5551","4333"
"POINT (-122.31996089999996 47.65472630000005)","3,347","University of Washington - 814 Northlake","814 NE Northlake Way, Seattle, WA 98105, USA","47.6547263","-122.3199609","Seattle","Destination","7001","3625"
"POINT (-122.12148749999994 47.64285810000007)","3,364","Microsoft - Bldg 32","3620 163rd Ave NE, Redmond, WA 98052, USA","47.6428581","-122.1214875","Redmond","Destination","1024","4384"
"POINT (-122.32075899999995 47.60726000000005)","3,369","Swedish - First Hill","600 Broadway, Seattle, WA 98122-5395, USA","47.60726","-122.320759","Seattle","Destination","6030","934"
"POINT (-122.12796099999997 47.644018000000074)","3,389","Microsoft - Bldg 17","3801 159th Ave NE, Redmond, WA 98052, USA","47.644018","-122.127961","Redmond","Destination","1024","4304"
"POINT (-122.32905659999994 47.57108480000005)","3,398","Seattle City Light - 4th Ave S Seattle","3616 4th Ave S, Seattle, WA 98134, USA","47.5710848","-122.3290566","Seattle","Destination","5171","2356"
"POINT (-122.27848339999997 47.94456690000004)","3,405","Boeing Everett ESRC","6001 36th Ave W, Everett, WA 98203, USA","47.9445669","-122.2784834","Everett","Destination","2013","4968"
"POINT (-122.27848339999997 47.94456690000004)","3,408","Boeing Everett ESRC","6001 36th Ave W, Everett, WA 98203, USA","47.9445669","-122.2784834","Everett","Destination","2013","4968"
"POINT (-122.32957469999997 47.57119670000003)","3,411","Seattle City Light - 4th Ave S Seattle","3613 4th Ave S, Seattle, WA 98134, USA","47.5711967","-122.3295747","Seattle","Destination","5171","2356"
"POINT (-122.19590799999997 47.49568000000005)","3,455","Kenworth - Renton","1601 N 8th St, Renton, WA 98055, USA","47.49568","-122.195908","Renton","Destination","3012","100"
"POINT (-122.25369409999996 47.84629640000003)","3,466","Crane Aerospace & Electronics","16700 13th Ave W, Lynnwood, WA 98037, USA","47.8462964","-122.2536941","Lynnwood","Destination","3014","4835"
"POINT (-122.34069459999995 47.617140300000074)","3,476","Amazon - Nitro North","2250 7th Ave, Seattle, WA 98121, USA","47.6171403","-122.3406946","Seattle","Destination","9840","5601"
"POINT (-122.31129999999996 47.562200000000075)","3,501","VA Puget Sound Health Care System","1660 S Columbian Wy, Seattle, WA 98108, USA","47.5622","-122.3113","Seattle","Destination","10282","3134"
"POINT (-122.32208779999996 47.60885890000003)","3,522","Swedish - First Hill","747 Broadway, Seattle, WA 98122, USA","47.6088589","-122.3220878","Seattle","Destination","6030","934"
"POINT (-122.19590799999997 47.49568000000005)","3,528","Kenworth - Renton","1601 N 8th St, Renton, WA 98055, USA","47.49568","-122.195908","Renton","Destination","3012","100"
"POINT (-122.19574779999999 47.61501070000003)","3,540","Microsoft - City Center","500 108th Ave NE, Bellevue, WA 98004, USA","47.6150107","-122.1957478","Bellevue","Destination","1024","4246"
"POINT (-122.32247699999999 47.56608090000003)","3,554","SDOT - Traffic Shops","4200 Airport Way S, Seattle, WA 98108, USA","47.5660809","-122.322477","Seattle","Destination","5171","3423"
"POINT (-122.33699769999998 47.62353280000008)","3,564","Amazon - South Lake Union","500 Terry Ave N, Seattle, WA 98109, USA","47.6235328","-122.3369977","Seattle","Destination","9840","4355"
"POINT (-122.12572239999997 47.64398600000004)","3,604","Microsoft - Bldg 34","3720 159th Ave NE, Redmond, WA 98052, USA","47.643986","-122.1257224","Redmond","Destination","1024","4265"
"POINT (-122.33745699999997 47.71229800000003)","3,619","Northwest Hospital","1550 N 115th St, Seattle, WA 98133, USA","47.712298","-122.337457","Seattle","Destination","6013","700"
"POINT (-122.36089899999996 47.649613000000045)","3,624","Seattle Pacific University - 3rd Ave W","3307 3rd Ave W, Seattle, WA 98119, USA","47.649613","-122.360899","Seattle","Destination","7043","4231"
"POINT (-122.33929279999995 47.623871800000074)","3,625","Amazon - Nessie","500 9th Ave N, Seattle, WA 98109, USA","47.6238718","-122.3392928","Seattle","Destination","9840","5164"
"POINT (-122.34638899999999 47.62388200000004)","3,630","Gates Foundation - 5th Ave N Seattle","500 5th Ave N, Seattle, WA 98109, USA","47.623882","-122.346389","Seattle","Destination","10587","4375"
"POINT (-122.26978799999995 47.939152000000036)","3,648","Avtech-Tyee Aircraft","6500 Merrill Creek Pkwy, Everett, WA 98203, USA","47.939152","-122.269788","Everett","Destination","1013","4371"
"POINT (-122.26978799999995 47.939152000000036)","3,653","Avtech-Tyee Aircraft","6500 Merrill Creek Pkwy, Everett, WA 98203, USA","47.939152","-122.269788","Everett","Destination","1013","4371"
"POINT (-122.33598949999998 47.615687800000046)","3,665","Amazon - Blackfoot","1918 8th Ave, Seattle, WA 98101, USA","47.6156878","-122.3359895","Seattle","Destination","9840","4396"
"POINT (-122.33615269999996 47.62410760000006)","3,674","Amazon - Obidos","551 Boren Ave N, Seattle, WA 98109, USA","47.6241076","-122.3361527","Seattle","Destination","9840","4856"
"POINT (-122.32299999999998 47.60360000000003)","3,681","Harborview Medical Center","325 9th Av, Seattle, WA 98104, USA","47.6036","-122.323","Seattle","Destination","6010","495"
"POINT (-122.26978799999995 47.939152000000036)","3,689","Avtech-Tyee Aircraft","6500 Merrill Creek Pkwy, Everett, WA 98203, USA","47.939152","-122.269788","Everett","Destination","1013","4371"
"POINT (-122.33745699999997 47.71229800000003)","3,692","Northwest Hospital","1550 N 115th St, Seattle, WA 98133, USA","47.712298","-122.337457","Seattle","Destination","6013","700"
"POINT (-122.12150669999994 47.64287060000004)","3,714","Microsoft - Bldg 34","3620 163rd Ave NE, Redmond, WA 98052, USA","47.6428706","-122.1215067","Redmond","Destination","1024","4265"
"POINT (-122.31996089999996 47.65472630000005)","3,716","University of Washington - 814 Northlake","814 NE Northlake Way, Seattle, WA 98105, USA","47.6547263","-122.3199609","Seattle","Destination","7001","3625"
"POINT (-122.33102069999995 47.60519850000003)","3,723","F5 Networks - Tower","801 5th Ave, Seattle, WA 98104, USA","47.6051985","-122.3310207","Seattle","Destination","10687","5415"
"POINT (-122.34084399999995 47.70051200000006)","3,732","Seattle City Light - North Service Ctr","9700 Stone Ave N, Seattle, WA 98103, USA","47.700512","-122.340844","Seattle","Destination","5171","323"
"POINT (-122.33478799999995 47.62182400000006)","3,747","Amazon - Houdini North","at Houdini North SEA71, 399 Fairview Ave N, Seattle, WA 98109, USA","47.621824","-122.334788","Seattle","Destination","9840","5279"
"POINT (-122.33690519999999 47.622402400000055)","3,796","Amazon - Invictus","410 Terry Ave N, Seattle, WA 98109, USA","47.6224024","-122.3369052","Seattle","Destination","9840","5165"
"POINT (-122.05030899999997 47.54974000000004)","3,801","Costco - 999 Lake Dr","999 Lake Dr, Issaquah, WA 98027, USA","47.54974","-122.050309","Issaquah","Destination","4424","1100"
"POINT (-122.25874699999997 47.42604800000004)","3,810","Digital Control Inc.","19625 62nd Ave S, Kent, WA 98032, USA","47.426048","-122.258747","Kent","Destination","11077","4234"
"POINT (-122.27590999999995 47.892214600000045)","3,815","Esterline/Korry Electronics - Beverly Park Rd Everett","11910 Beverly Park Road, Paine Field Airport (PAE), Everett, WA 98204, USA","47.8922146","-122.27591","Everett","Destination","3021","4273"
"POINT (-122.28319999999997 47.66420000000005)","3,824","Seattle Children's Hospital- Main Campus","4800 Sand Point Way NE, Seattle, WA 98105, USA","47.6642","-122.2832","Seattle","Destination","6133","315"
"POINT (-122.33325639999998 47.61524900000006)","3,854","Amazon - Alexandria","1800 9th Ave, Seattle, WA 98101, USA","47.615249","-122.3332564","Seattle","Destination","9840","4721"
"POINT (-122.34164099999998 47.723375900000065)","3,898","Seattle Housing Authority-Operations","1300 N 130th St, Seattle, WA 98133, USA","47.7233759","-122.341641","Seattle","Destination","5551","4333"
"POINT (-122.19783949999999 47.66913180000006)","3,939","Google - 6th Ave S Kirkland","787 6th St South, Kirkland, WA 98033, USA","47.6691318","-122.1978395","Kirkland","Destination","10778","4345"
"POINT (-122.19590799999997 47.49568000000005)","3,956","Kenworth - Renton","1601 N 8th St, Renton, WA 98055, USA","47.49568","-122.195908","Renton","Destination","3012","100"
"POINT (-122.3332969 47.61630560000003)","3,957","Amazon - Oscar","1007 Stewart St, Seattle, WA 98101, USA","47.6163056","-122.3332969","Seattle","Destination","9840","5320"
"POINT (-122.34169299999996 47.72354800000005)","3,961","Seattle Housing Authority-Operations","1300 N 130th St, Seattle, WA 98133, USA","47.723548","-122.341693","Seattle","Destination","5551","4333"
"POINT (-122.33823479999995 47.61530460000006)","3,970","Amazon - Doppler","2021 7th Ave, Seattle, WA 98121, USA","47.6153046","-122.3382348","Seattle","Destination","9840","5019"
"POINT (-122.13325949999995 47.63765620000004)","3,974","Microsoft - Bldg 41","15571 NE 31st St, Redmond, WA 98052, USA","47.6376562","-122.1332595","Redmond","Destination","1024","4249"
"POINT (-122.33677539999996 47.622460200000035)","3,977","Amazon - South Lake Union","410 Terry Ave N, Seattle, WA 98109, USA","47.6224602","-122.3367754","Seattle","Destination","9840","4355"
"POINT (-122.37511259999997 47.62825150000003)","3,979","Expedia - Group Way","1111 Expedia Group Way W, Seattle, WA 98119, USA","47.6282515","-122.3751126","Seattle","Destination","10391","5503"
"POINT (-122.19574779999999 47.61501070000003)","4,034","Microsoft - City Center","500 108th Ave NE, Bellevue, WA 98004, USA","47.6150107","-122.1957478","Bellevue","Destination","1024","4246"
"POINT (-122.33102069999995 47.60519850000003)","4,049","F5 Networks - Tower","801 5th Ave, Seattle, WA 98104, USA","47.6051985","-122.3310207","Seattle","Destination","10687","5415"
"POINT (-122.33443669999997 47.616391400000055)","4,055","Amazon - Kumo","1915 Terry Ave, Seattle, WA 98101, USA","47.6163914","-122.3344367","Seattle","Destination","9840","4946"
"POINT (-122.33859039999999 47.61148900000006)","4,079","Amazon - Ivy","300 Pine St, Seattle, WA 98101, USA","47.611489","-122.3385904","Seattle","Destination","9840","5314"
"POINT (-122.14103469999998 47.64509890000005)","4,108","Microsoft - Bldg 83","3950 148th Ave NE, Redmond, WA 98052, USA","47.6450989","-122.1410347","Redmond","Destination","1024","5025"
"POINT (-122.19359999999995 47.615117000000055)","4,113","Microsoft - City Center","555 110th Av NE, Bellevue, WA 98004, USA","47.615117","-122.1936","Bellevue","Destination","1024","4246"
"POINT (-122.12220319999994 47.64500550000008)","4,114","Microsoft - Bldg 30","Microsoft Building 30, 3910 163rd Ave NE, Redmond, WA 98052, USA","47.6450055","-122.1222032","Redmond","Destination","1024","4285"
"POINT (-122.31996089999996 47.65472630000005)","4,156","University of Washington - 814 Northlake","814 NE Northlake Way, Seattle, WA 98105, USA","47.6547263","-122.3199609","Seattle","Destination","7001","3625"
"POINT (-122.13309949999996 47.63881840000005)","4,160","Microsoft - Bldg 40","15590 NE 31st St, Redmond, WA 98052, USA","47.6388184","-122.1330995","Redmond","Destination","1024","3819"
"POINT (-122.04961339999994 47.55512530000004)","4,163","Costco - 999 Lake Dr","21930 SE 51st St, Issaquah, WA 98029, USA","47.5551253","-122.0496134","Issaquah","Destination","4424","1100"
"POINT (-122.12572239999997 47.64398600000004)","4,186","Microsoft - Bldg 34","3720 159th Ave NE, Redmond, WA 98052, USA","47.643986","-122.1257224","Redmond","Destination","1024","4265"
"POINT (-122.35628729999996 47.61966320000005)","4,206","Seattle Housing Authority - Queen Anne","190 Queen Anne Ave N, Seattle, WA 98109, USA","47.6196632","-122.3562873","Seattle","Destination","5551","4419"
"POINT (-122.33643779999994 47.60629790000007)","4,221","Liberty Mutual","1191 2nd Avenue, Seattle, WA 98101, USA","47.6062979","-122.3364378","Seattle","Destination","11241","4515"
"POINT (-122.33759519999995 47.62417790000006)","4,230","Amazon - Wainwright","535 Terry Ave N, Seattle, WA 98109, USA","47.6241779","-122.3375952","Seattle","Destination","9840","5161"
"POINT (-122.33492299999995 47.623774300000036)","4,233","Amazon - Amelia","501 Fairview Ave N, Seattle, WA 98109, USA","47.6237743","-122.334923","Seattle","Destination","9840","5171"
"POINT (-122.37511259999997 47.62825150000003)","4,237","Expedia - Group Way","1111 Expedia Group Way W, Seattle, WA 98119, USA","47.6282515","-122.3751126","Seattle","Destination","10391","5503"
"POINT (-122.19265299999995 47.61660400000005)","4,245","Microsoft - Bravern","11111 Northeast 8th Street, Bellevue, WA 98004, USA","47.616604","-122.192653","Bellevue","Destination","1024","4242"
"POINT (-122.28319999999997 47.66420000000005)","4,260","Seattle Children's Hospital- Main Campus","4800 Sand Point Way NE, Seattle, WA 98105, USA","47.6642","-122.2832","Seattle","Destination","6133","315"
"POINT (-122.33677539999996 47.622460200000035)","4,292","Amazon - Snowflake","410 Terry Ave N, Seattle, WA 98109, USA","47.6224602","-122.3367754","Seattle","Destination","9840","5795"
"POINT (-122.33864809999994 47.616731300000026)","4,303","Amazon - re:Invent","2121 8th Ave, Seattle, WA 98121, USA","47.6167313","-122.3386481","Seattle","Destination","9840","5486"
"POINT (-122.13684059999997 47.64231090000004)","4,311","Microsoft - Bldg 92","Microsoft Building 92, 15010 NE 36th St, Redmond, WA 98052, USA","47.6423109","-122.1368406","Redmond","Destination","1024","4334"
"POINT (-122.34190899999999 47.699610000000064)","4,318","Seattle City Light - North Service Ctr","1300N 97th St, Seattle, WA 98103, USA","47.69961","-122.341909","Seattle","Destination","5171","323"
"POINT (-122.3355709 47.62400710000003)","4,324","Amazon - Fiona","500 Boren Ave N, Seattle, WA 98109, USA","47.6240071","-122.3355709","Seattle","Destination","9840","5101"
"POINT (-122.13355249999995 47.64899440000005)","4,327","Microsoft - Bldg 83","4480 154th Pl NE, Redmond, WA 98052, USA","47.6489944","-122.1335525","Redmond","Destination","1024","5025"
"POINT (-122.32208779999996 47.60885890000003)","4,335","Swedish - First Hill","747 Broadway, Seattle, WA 98122, USA","47.6088589","-122.3220878","Seattle","Destination","6030","934"
"POINT (-122.14090879999998 47.64535920000003)","4,357","Microsoft - Studio E","3950 148th Ave NE, Redmond, WA 98052, USA","47.6453592","-122.1409088","Redmond","Destination","1024","5189"
"POINT (-122.32956789999997 47.621137100000055)","4,358","Amazon - Atlas","325 Eastlake Ave E, Seattle, WA 98109, USA","47.6211371","-122.3295679","Seattle","Destination","9840","5330"
"POINT (-122.36271799999997 47.62216200000006)","4,377","F5 Networks - Tower","401 Elliott Ave W, Seattle, WA 98119, USA","47.622162","-122.362718","Seattle","Destination","10687","5415"
"POINT (-122.33693749999998 47.622437500000046)","4,386","Amazon - South Lake Union","JMC7 X6 Seattle, WA, USA","47.6224375","-122.3369375","Seattle","Destination","9840","4355"
"POINT (-122.33563239999995 47.62110310000003)","4,393","Amazon - Blackfoot","300 Boren Ave N, Seattle, WA 98109, USA","47.6211031","-122.3356324","Seattle","Destination","9840","4396"
"POINT (-122.33623429999994 47.621421000000055)","4,397","Amazon - Day 1","343 Boren Ave N, Seattle, WA 98109, USA","47.621421","-122.3362343","Seattle","Destination","9840","5158"
"POINT (-122.33202999999997 47.61690850000008)","4,400","Amazon - Lowflyinghawk","1812 Boren Ave, Seattle, WA 98101, USA","47.6169085","-122.33203","Seattle","Destination","9840","5310"
"POINT (-122.33752219999997 47.62406740000006)","4,403","Amazon - Wainwright","535 Terry Ave N, Seattle, WA 98109, USA","47.6240674","-122.3375222","Seattle","Destination","9840","5161"
"POINT (-122.33677539999996 47.622460200000035)","4,406","Amazon - Brazil","410 Terry Ave N, Seattle, WA 98109, USA","47.6224602","-122.3367754","Seattle","Destination","9840","5133"
"POINT (-122.33519999999999 47.581800000000044)","4,435","Starbucks Coffee - Corp HQ","2401 Utah Av S, Seattle, WA 98134, USA","47.5818","-122.3352","Seattle","Destination","4322","920"
